<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
USDRUB_TOM,D,2012-03-11,000000,29.5499,29.5874,29.47,29.52,1077267000,0
USDRUB_TOM,D,2012-03-12,000000,29.5804,29.7099,29.5125,29.6425,4826131000,0
USDRUB_TOM,D,2012-03-13,000000,29.5555,29.65,29.464,29.4824,4705129000,0
USDRUB_TOM,D,2012-03-14,000000,29.48,29.74,29.3737,29.4725,5263912000,0
USDRUB_TOM,D,2012-03-15,000000,29.5682,29.6325,29.33,29.3549,6349669000,0
USDRUB_TOM,D,2012-03-16,000000,29.3645,29.4164,29.2717,29.2816,4080122000,0
USDRUB_TOM,D,2012-03-19,000000,29.2475,29.265,29.1801,29.2045,3705272000,0
USDRUB_TOM,D,2012-03-20,000000,29.1689,29.335,29.1407,29.2425,6063995000,0
USDRUB_TOM,D,2012-03-21,000000,29.17,29.27,29.1553,29.27,4460433000,0
USDRUB_TOM,D,2012-03-22,000000,29.25,29.4775,29.22,29.4725,6311861000,0
USDRUB_TOM,D,2012-03-23,000000,29.45,29.455,29.23,29.29,5312054000,0
USDRUB_TOM,D,2012-03-26,000000,29.2575,29.2799,28.9483,28.9925,6224661000,0
USDRUB_TOM,D,2012-03-27,000000,28.89,29.0423,28.85,29.0252,5418179000,0
USDRUB_TOM,D,2012-03-28,000000,29.1,29.415,29.0321,29.3925,6473047000,0
USDRUB_TOM,D,2012-03-29,000000,29.3669,29.5449,29.2323,29.49,6296126000,0
USDRUB_TOM,D,2012-03-30,000000,29.4,29.475,29.23,29.44,5970679000,0
USDRUB_TOM,D,2012-04-02,000000,29.345,29.5196,29.3174,29.36,4669893000,0
USDRUB_TOM,D,2012-04-03,000000,29.3,29.3549,29.138,29.1475,5416707000,0
USDRUB_TOM,D,2012-04-04,000000,29.399,29.5199,29.39,29.5,6247787000,0
USDRUB_TOM,D,2012-04-05,000000,29.3117,29.6225,29.3117,29.4675,5942009000,0
USDRUB_TOM,D,2012-04-06,000000,29.4649,29.6,29.43,29.6,2519289000,0
USDRUB_TOM,D,2012-04-09,000000,29.6,29.7,29.6,29.645,2726105000,0
USDRUB_TOM,D,2012-04-10,000000,29.5999,29.7425,29.5775,29.7425,5466697000,0
USDRUB_TOM,D,2012-04-11,000000,29.9539,29.9539,29.5809,29.6253,7103386000,0
USDRUB_TOM,D,2012-04-12,000000,29.6,29.6289,29.4328,29.444,6526254000,0
USDRUB_TOM,D,2012-04-13,000000,29.4025,29.65,29.3902,29.58,5739406000,0
USDRUB_TOM,D,2012-04-16,000000,29.7599,29.7899,29.585,29.605,4940461000,0
USDRUB_TOM,D,2012-04-17,000000,29.6201,29.6797,29.485,29.49,4871126000,0
USDRUB_TOM,D,2012-04-18,000000,29.55,29.5945,29.4651,29.4925,5128793000,0
USDRUB_TOM,D,2012-04-19,000000,29.4688,29.5989,29.4501,29.535,5196718000,0
USDRUB_TOM,D,2012-04-20,000000,29.5053,29.5475,29.42,29.44,4690482000,0
USDRUB_TOM,D,2012-04-23,000000,29.5548,29.595,29.3243,29.57,4831397000,0
USDRUB_TOM,D,2012-04-24,000000,29.5748,29.5748,29.3225,29.35,4461514000,0
USDRUB_TOM,D,2012-04-25,000000,29.4075,29.4075,29.2553,29.385,5453967000,0
USDRUB_TOM,D,2012-04-26,000000,29.3355,29.3542,29.2336,29.3159,4867763000,0
USDRUB_TOM,D,2012-04-27,000000,29.3818,29.465,29.2877,29.31,4438694000,0
USDRUB_TOM,D,2012-04-28,000000,29.33,29.41,29.3152,29.41,938332000,0
USDRUB_TOM,D,2012-05-02,000000,29.3301,29.4759,29.32,29.402,4210949000,0
USDRUB_TOM,D,2012-05-03,000000,29.47,29.56,29.4425,29.495,3834509000,0
USDRUB_TOM,D,2012-05-04,000000,29.4874,29.76,29.4874,29.7301,4612297000,0
USDRUB_TOM,D,2012-05-05,000000,29.79,29.8399,29.7405,29.8,932834000,0
USDRUB_TOM,D,2012-05-10,000000,30.3001,30.35,30.0525,30.11,5010457000,0
USDRUB_TOM,D,2012-05-11,000000,30.1688,30.275,30.0916,30.113,4446784000,0
USDRUB_TOM,D,2012-05-12,000000,30.2072,30.215,30.1631,30.215,873644000,0
USDRUB_TOM,D,2012-05-14,000000,30.21,30.42,30.21,30.4075,4598868000,0
USDRUB_TOM,D,2012-05-15,000000,30.38,30.63,30.28,30.6,5763652000,0
USDRUB_TOM,D,2012-05-16,000000,30.785,31.0922,30.78,30.925,6814684000,0
USDRUB_TOM,D,2012-05-17,000000,30.91,31.2325,30.88,31.055,6126022000,0
USDRUB_TOM,D,2012-05-18,000000,31.32,31.468,31.17,31.25,5708327000,0
USDRUB_TOM,D,2012-05-21,000000,31.155,31.291,31.0899,31.1725,4729457000,0
USDRUB_TOM,D,2012-05-22,000000,30.9999,31.254,30.9701,31.145,5972609000,0
USDRUB_TOM,D,2012-05-23,000000,31.0255,31.745,31.0255,31.705,7458917000,0
USDRUB_TOM,D,2012-05-24,000000,31.65,31.8471,31.53,31.755,7050541000,0
USDRUB_TOM,D,2012-05-25,000000,31.64,32.055,31.64,32.034,5920023000,0
USDRUB_TOM,D,2012-05-28,000000,31.84,32.1025,31.793,32.1015,4076375000,0
USDRUB_TOM,D,2012-05-29,000000,32.08,32.2425,32.025,32.17,6046524000,0
USDRUB_TOM,D,2012-05-30,000000,32.35,32.78,32.35,32.76,7096271000,0
USDRUB_TOM,D,2012-05-31,000000,32.69,33.69,32.69,33.48,8671352000,0
USDRUB_TOM,D,2012-06-01,000000,33.422,34.08,33.371,33.68,9280819000,0
USDRUB_TOM,D,2012-06-04,000000,33.88,34.1499,33.35,33.451,5891210000,0
USDRUB_TOM,D,2012-06-05,000000,33.2299,33.38,32.95,33.005,7424606000,0
USDRUB_TOM,D,2012-06-06,000000,32.9072,32.9072,32.38,32.42,7922807000,0
USDRUB_TOM,D,2012-06-07,000000,32.34,32.4,32.0304,32.25,7793048000,0
USDRUB_TOM,D,2012-06-08,000000,32.6,32.93,32.55,32.665,7116890000,0
USDRUB_TOM,D,2012-06-09,000000,32.49,32.719,32.49,32.66,700521000,0
USDRUB_TOM,D,2012-06-13,000000,32.9302,32.97,32.3651,32.45,6955241000,0
USDRUB_TOM,D,2012-06-14,000000,32.5202,32.6666,32.48,32.5975,5419879000,0
USDRUB_TOM,D,2012-06-15,000000,32.35,32.5497,32.2914,32.505,4424800000,0
USDRUB_TOM,D,2012-06-18,000000,32.12,32.5899,32.0379,32.45,6599405000,0
USDRUB_TOM,D,2012-06-19,000000,32.4599,32.93,32.4,32.4425,6877417000,0
USDRUB_TOM,D,2012-06-20,000000,32.3333,32.6594,32.3051,32.53,5246215000,0
USDRUB_TOM,D,2012-06-21,000000,32.6975,33,32.6975,32.96,7351403000,0
USDRUB_TOM,D,2012-06-22,000000,33.5399,33.6324,33.0426,33.27,6189719000,0
USDRUB_TOM,D,2012-06-25,000000,33.18,33.3398,33.0599,33.315,5837388000,0
USDRUB_TOM,D,2012-06-26,000000,33.2107,33.28,32.8206,32.92,5571170000,0
USDRUB_TOM,D,2012-06-27,000000,32.9498,33.01,32.7752,33,5880589000,0
USDRUB_TOM,D,2012-06-28,000000,32.8999,33.1751,32.845,33.13,5532086000,0
USDRUB_TOM,D,2012-06-29,000000,32.82,33.0345,32.3801,32.43,6444079000,0
USDRUB_TOM,D,2012-07-02,000000,32.4798,32.71,32.416,32.5997,5907354000,0
USDRUB_TOM,D,2012-07-03,000000,32.4251,32.595,32.14,32.15,5803709000,0
USDRUB_TOM,D,2012-07-04,000000,32.1975,32.37,32.1326,32.36,3988557000,0
USDRUB_TOM,D,2012-07-05,000000,32.4199,32.697,32.3205,32.53,6957166000,0
USDRUB_TOM,D,2012-07-06,000000,32.6401,32.86,32.5787,32.83,5225508000,0
USDRUB_TOM,D,2012-07-09,000000,32.8501,33.0949,32.8501,32.9825,5324234000,0
USDRUB_TOM,D,2012-07-10,000000,33.0325,33.0325,32.7175,32.895,6158810000,0
USDRUB_TOM,D,2012-07-11,000000,32.895,32.9001,32.6502,32.712,4923144000,0
USDRUB_TOM,D,2012-07-12,000000,32.754,32.8325,32.62,32.78,5659943000,0
USDRUB_TOM,D,2012-07-13,000000,32.72,32.78,32.59,32.627,5604061000,0
USDRUB_TOM,D,2012-07-16,000000,32.57,32.7256,32.5256,32.608,4505024000,0
USDRUB_TOM,D,2012-07-17,000000,32.4925,32.6579,32.3351,32.54,5630467000,0
USDRUB_TOM,D,2012-07-18,000000,32.4449,32.4872,32.285,32.2925,4567512000,0
USDRUB_TOM,D,2012-07-19,000000,32.23,32.26,31.8913,31.9845,7008640000,0
USDRUB_TOM,D,2012-07-20,000000,31.9049,32.075,31.8725,32.0399,6542973000,0
USDRUB_TOM,D,2012-07-23,000000,32.1989,32.845,32.19,32.72,7178264000,0
USDRUB_TOM,D,2012-07-24,000000,32.65,32.8499,32.57,32.755,5960284000,0
USDRUB_TOM,D,2012-07-25,000000,33.009,33.0856,32.5835,32.77,7751011000,0
USDRUB_TOM,D,2012-07-26,000000,32.6449,32.698,32.2366,32.3049,6137588000,0
USDRUB_TOM,D,2012-07-27,000000,32.202,32.3616,32.05,32.07,5965297000,0
USDRUB_TOM,D,2012-07-30,000000,32.1325,32.2423,32.0575,32.195,4402785000,0
USDRUB_TOM,D,2012-07-31,000000,32.208,32.29,32.1122,32.17,4680922000,0
USDRUB_TOM,D,2012-08-01,000000,32.262,32.3991,32.2525,32.3375,4278464000,0
USDRUB_TOM,D,2012-08-02,000000,32.3997,32.65,32.2,32.495,6730709000,0
USDRUB_TOM,D,2012-08-03,000000,32.5805,32.6046,31.9753,32.01,5600532000,0
USDRUB_TOM,D,2012-08-06,000000,31.9864,32.01,31.5866,31.5901,6542792000,0
USDRUB_TOM,D,2012-08-07,000000,31.6201,31.7,31.4649,31.595,5632822000,0
USDRUB_TOM,D,2012-08-08,000000,31.601,31.85,31.55,31.555,6056932000,0
USDRUB_TOM,D,2012-08-09,000000,31.53,31.8099,31.416,31.6698,7016278000,0
USDRUB_TOM,D,2012-08-10,000000,31.65,31.9964,31.65,31.8275,5884639000,0
USDRUB_TOM,D,2012-08-13,000000,31.8114,31.915,31.6677,31.855,4127486000,0
USDRUB_TOM,D,2012-08-14,000000,31.9025,31.9025,31.7,31.835,4533637000,0
USDRUB_TOM,D,2012-08-15,000000,31.9,31.955,31.8062,31.9195,4458872000,0
USDRUB_TOM,D,2012-08-16,000000,31.836,31.95,31.8201,31.865,3960683000,0
USDRUB_TOM,D,2012-08-17,000000,31.881,32.1201,31.8114,32.1,4650052000,0
USDRUB_TOM,D,2012-08-20,000000,31.9711,32.133,31.971,32.074,4458729000,0
USDRUB_TOM,D,2012-08-21,000000,32.046,32.046,31.6775,31.7159,4971517000,0
USDRUB_TOM,D,2012-08-22,000000,31.836,31.925,31.7601,31.8849,4342188000,0
USDRUB_TOM,D,2012-08-23,000000,31.731,31.7575,31.6278,31.68,4398742000,0
USDRUB_TOM,D,2012-08-24,000000,31.7917,31.89,31.7753,31.8625,3991661000,0
USDRUB_TOM,D,2012-08-27,000000,31.8003,31.9075,31.76,31.85,3521336000,0
USDRUB_TOM,D,2012-08-28,000000,31.9141,32.095,31.9141,32.02,5683984000,0
USDRUB_TOM,D,2012-08-29,000000,32.0189,32.21,32.013,32.175,5403558000,0
USDRUB_TOM,D,2012-08-30,000000,32.196,32.59,32.19,32.58,5140551000,0
USDRUB_TOM,D,2012-08-31,000000,32.574,32.6518,32.25,32.35,6215202000,0
USDRUB_TOM,D,2012-09-03,000000,32.2826,32.4697,32.2826,32.37,2918672000,0
USDRUB_TOM,D,2012-09-04,000000,32.255,32.31,32.095,32.307,5366775000,0
USDRUB_TOM,D,2012-09-05,000000,32.4172,32.5049,32.2299,32.29,5421133000,0
USDRUB_TOM,D,2012-09-06,000000,32.28,32.285,31.9001,31.938,4845939000,0
USDRUB_TOM,D,2012-09-07,000000,31.9603,32.0614,31.6451,31.6973,6349596000,0
USDRUB_TOM,D,2012-09-10,000000,31.71,31.7991,31.646,31.6701,4885815000,0
USDRUB_TOM,D,2012-09-11,000000,31.7602,31.8575,31.5575,31.56,5148300000,0
USDRUB_TOM,D,2012-09-12,000000,31.52,31.5399,31.2426,31.51,6958509000,0
USDRUB_TOM,D,2012-09-13,000000,31.393,31.4525,31.2611,31.2625,5097966000,0
USDRUB_TOM,D,2012-09-14,000000,30.9,30.9,30.48,30.48,8690340000,0
USDRUB_TOM,D,2012-09-17,000000,30.5543,30.69,30.5003,30.59,5443216000,0
USDRUB_TOM,D,2012-09-18,000000,30.86,31.01,30.8276,30.95,6603171000,0
USDRUB_TOM,D,2012-09-19,000000,30.8499,31.28,30.7934,31.2125,8870784000,0
USDRUB_TOM,D,2012-09-20,000000,31.46,31.6766,31.23,31.2585,7444501000,0
USDRUB_TOM,D,2012-09-21,000000,31.15,31.224,30.8831,31.0351,6629679000,0
USDRUB_TOM,D,2012-09-24,000000,31.212,31.339,31.1455,31.16,5403270000,0
USDRUB_TOM,D,2012-09-25,000000,31.187,31.2275,30.9267,30.96,6793967000,0
USDRUB_TOM,D,2012-09-26,000000,31.0034,31.37,31.0033,31.37,6032725000,0
USDRUB_TOM,D,2012-09-27,000000,31.19,31.255,31.0099,31.085,4977137000,0
USDRUB_TOM,D,2012-09-28,000000,30.7197,31.2789,30.7197,31.1875,6677066000,0
USDRUB_TOM,D,2012-10-01,000000,31.3018,31.305,30.985,31.045,4763334000,0
USDRUB_TOM,D,2012-10-02,000000,31.11,31.175,31.0194,31.0853,4534725000,0
USDRUB_TOM,D,2012-10-03,000000,31.1473,31.2462,31.0701,31.201,6150609000,0
USDRUB_TOM,D,2012-10-04,000000,31.16,31.1813,30.952,31,4928309000,0
USDRUB_TOM,D,2012-10-05,000000,30.951,31.0541,30.815,30.87,5369589000,0
USDRUB_TOM,D,2012-10-08,000000,31.1075,31.1902,31.0445,31.16,4077887000,0
USDRUB_TOM,D,2012-10-09,000000,31.0556,31.1994,31.0549,31.1649,6005196000,0
USDRUB_TOM,D,2012-10-10,000000,31.195,31.24,31.0625,31.099,5145319000,0
USDRUB_TOM,D,2012-10-11,000000,31.2,31.23,30.975,31.0075,4350353000,0
USDRUB_TOM,D,2012-10-12,000000,31.005,31.0579,30.9399,31.03,5108882000,0
USDRUB_TOM,D,2012-10-15,000000,31.15,31.1581,30.97,31.092,4371119000,0
USDRUB_TOM,D,2012-10-16,000000,30.96,30.9899,30.8285,30.9148,4512112000,0
USDRUB_TOM,D,2012-10-17,000000,30.8399,30.8399,30.6456,30.735,4880192000,0
USDRUB_TOM,D,2012-10-18,000000,30.8501,30.8501,30.69,30.77,4609750000,0
USDRUB_TOM,D,2012-10-19,000000,30.83,30.855,30.7495,30.855,5216043000,0
USDRUB_TOM,D,2012-10-22,000000,30.865,31.0975,30.8302,31.0585,6277922000,0
USDRUB_TOM,D,2012-10-23,000000,31.122,31.511,31.0702,31.4435,6604401000,0
USDRUB_TOM,D,2012-10-24,000000,31.3491,31.4641,31.25,31.3266,6988833000,0
USDRUB_TOM,D,2012-10-25,000000,31.3621,31.4199,31.1775,31.3625,5225669000,0
USDRUB_TOM,D,2012-10-26,000000,31.374,31.54,31.3513,31.419,5697758000,0
USDRUB_TOM,D,2012-10-29,000000,31.44,31.517,31.4025,31.502,3162151000,0
USDRUB_TOM,D,2012-10-30,000000,31.45,31.5761,31.3225,31.35,3984450000,0
USDRUB_TOM,D,2012-10-31,000000,31.1402,31.4069,31.1048,31.34,5179283000,0
USDRUB_TOM,D,2012-11-01,000000,31.3775,31.4093,31.2481,31.26,3667891000,0
USDRUB_TOM,D,2012-11-02,000000,31.359,31.477,31.29,31.469,5463969000,0
USDRUB_TOM,D,2012-11-06,000000,31.1611,31.625,31.1611,31.485,4610598000,0
USDRUB_TOM,D,2012-11-07,000000,31.312,31.4791,31.2548,31.46,5259590000,0
USDRUB_TOM,D,2012-11-08,000000,31.5102,31.599,31.465,31.5,4916949000,0
USDRUB_TOM,D,2012-11-09,000000,31.465,31.7148,31.4104,31.631,5655243000,0
USDRUB_TOM,D,2012-11-12,000000,31.6,31.65,31.57,31.6101,3007079000,0
USDRUB_TOM,D,2012-11-13,000000,31.5551,31.8461,31.5551,31.762,5021156000,0
USDRUB_TOM,D,2012-11-14,000000,31.6814,31.745,31.595,31.68,3449131000,0
USDRUB_TOM,D,2012-11-15,000000,31.69,31.7224,31.625,31.6624,5407902000,0
USDRUB_TOM,D,2012-11-16,000000,31.715,31.774,31.695,31.725,3056987000,0
USDRUB_TOM,D,2012-11-19,000000,31.67,31.6789,31.4589,31.49,4000443000,0
USDRUB_TOM,D,2012-11-20,000000,31.4688,31.4688,31.2751,31.3113,6449213000,0
USDRUB_TOM,D,2012-11-21,000000,31.4212,31.455,31.146,31.181,6318814000,0
USDRUB_TOM,D,2012-11-22,000000,31.145,31.1825,31.08,31.153,3931344000,0
USDRUB_TOM,D,2012-11-23,000000,31.1779,31.1799,30.9998,31.0446,4531334000,0
USDRUB_TOM,D,2012-11-26,000000,31.0431,31.08,30.9353,31.035,4681972000,0
USDRUB_TOM,D,2012-11-27,000000,30.9361,31.076,30.9185,31.03,4283177000,0
USDRUB_TOM,D,2012-11-28,000000,31.18,31.1875,30.995,31.175,5300983000,0
USDRUB_TOM,D,2012-11-29,000000,31.1025,31.1025,30.8,30.8395,6138771000,0
USDRUB_TOM,D,2012-11-30,000000,30.8879,30.9728,30.7781,30.88,4245725000,0
USDRUB_TOM,D,2012-12-03,000000,30.8999,31.03,30.78,30.8849,5306401000,0
USDRUB_TOM,D,2012-12-04,000000,30.89,31.035,30.8001,30.8376,6290156000,0
USDRUB_TOM,D,2012-12-05,000000,30.77,30.85,30.77,30.8066,5420013000,0
USDRUB_TOM,D,2012-12-06,000000,30.79,30.96,30.79,30.9,6236233000,0
USDRUB_TOM,D,2012-12-07,000000,30.89,31.0199,30.8001,30.8925,4832487000,0
USDRUB_TOM,D,2012-12-10,000000,30.852,30.9215,30.7025,30.72,4918814000,0
USDRUB_TOM,D,2012-12-11,000000,30.8025,30.8025,30.6,30.716,5237395000,0
USDRUB_TOM,D,2012-12-12,000000,30.6525,30.773,30.5815,30.5975,4209361000,0
USDRUB_TOM,D,2012-12-13,000000,30.5025,30.71,30.5025,30.665,4367714000,0
USDRUB_TOM,D,2012-12-14,000000,30.6075,30.8355,30.6075,30.725,4516307000,0
USDRUB_TOM,D,2012-12-17,000000,30.5925,31.0375,30.5925,30.94,5819987000,0
USDRUB_TOM,D,2012-12-18,000000,30.9415,31.039,30.83,30.8545,4981915000,0
USDRUB_TOM,D,2012-12-19,000000,30.813,30.813,30.605,30.715,6033559000,0
USDRUB_TOM,D,2012-12-20,000000,30.7015,30.848,30.631,30.6625,5794727000,0
USDRUB_TOM,D,2012-12-21,000000,30.769,30.85,30.691,30.8375,4895606000,0
USDRUB_TOM,D,2012-12-24,000000,30.7045,30.8795,30.551,30.56,4072375000,0
USDRUB_TOM,D,2012-12-25,000000,30.6605,30.73,30.415,30.73,2334538000,0
USDRUB_TOM,D,2012-12-26,000000,30.7625,30.7625,30.49,30.519,3774672000,0
USDRUB_TOM,D,2012-12-27,000000,30.5425,30.5425,30.23,30.25,4642696000,0
USDRUB_TOM,D,2012-12-28,000000,30.3335,30.5355,30.3165,30.4075,1858269000,0
USDRUB_TOM,D,2013-01-08,000000,30.395,30.44,30.21,30.212,1475577000,0
USDRUB_TOM,D,2013-01-09,000000,30.3405,30.516,30.325,30.36,4286253000,0
USDRUB_TOM,D,2013-01-10,000000,30.3535,30.3855,30.15,30.191,4474423000,0
USDRUB_TOM,D,2013-01-11,000000,30.1905,30.365,30.185,30.3145,4326758000,0
USDRUB_TOM,D,2013-01-14,000000,30.2595,30.306,30.17,30.254,3822593000,0
USDRUB_TOM,D,2013-01-15,000000,30.245,30.352,30.1685,30.3475,4901538000,0
USDRUB_TOM,D,2013-01-16,000000,30.1975,30.435,30.1975,30.311,5097377000,0
USDRUB_TOM,D,2013-01-17,000000,30.2625,30.387,30.175,30.1945,5421149000,0
USDRUB_TOM,D,2013-01-18,000000,30.29,30.3185,30.175,30.27,4049436000,0
USDRUB_TOM,D,2013-01-21,000000,30.2715,30.315,30.24,30.268,2352969000,0
USDRUB_TOM,D,2013-01-22,000000,30.298,30.298,30.165,30.225,4794827000,0
USDRUB_TOM,D,2013-01-23,000000,30.2495,30.25,30.1475,30.162,3524929000,0
USDRUB_TOM,D,2013-01-24,000000,30.2975,30.2975,30.0465,30.0735,3658098000,0
USDRUB_TOM,D,2013-01-25,000000,30.0735,30.098,29.97,30.0325,4658500000,0
USDRUB_TOM,D,2013-01-28,000000,30.014,30.2,30.0135,30.1675,4835010000,0
USDRUB_TOM,D,2013-01-29,000000,30.072,30.1775,30.035,30.035,4333915000,0
USDRUB_TOM,D,2013-01-30,000000,30.09,30.09,29.9675,30.0175,4011856000,0
USDRUB_TOM,D,2013-01-31,000000,30.0975,30.102,29.823,30.026,3602161000,0
USDRUB_TOM,D,2013-02-01,000000,30.093,30.093,29.8395,29.86,4457755000,0
USDRUB_TOM,D,2013-02-04,000000,29.998,30.0875,29.8795,30.0875,3403715000,0
USDRUB_TOM,D,2013-02-05,000000,30.148,30.1565,29.935,29.95,5017561000,0
USDRUB_TOM,D,2013-02-06,000000,30.049,30.5,29.925,30.088,5595858000,0
USDRUB_TOM,D,2013-02-07,000000,29.9955,30.253,29.9955,30.188,3712283000,0
USDRUB_TOM,D,2013-02-08,000000,30.238,30.238,30.11,30.1745,3649152000,0
USDRUB_TOM,D,2013-02-11,000000,30.1125,30.2125,30.109,30.165,2185834000,0
USDRUB_TOM,D,2013-02-12,000000,30.1785,30.188,30.032,30.04,3290761000,0
USDRUB_TOM,D,2013-02-13,000000,30.069,30.086,29.997,30.056,3098351000,0
USDRUB_TOM,D,2013-02-14,000000,29.98,30.1645,29.98,30.1,4080809000,0
USDRUB_TOM,D,2013-02-15,000000,30.1495,30.174,30.091,30.134,2836771000,0
USDRUB_TOM,D,2013-02-18,000000,30.0015,30.15,30.0015,30.134,1837132000,0
USDRUB_TOM,D,2013-02-19,000000,30.138,30.1495,30.075,30.076,2749086000,0
USDRUB_TOM,D,2013-02-20,000000,30.036,30.22,30.028,30.1935,3231542000,0
USDRUB_TOM,D,2013-02-21,000000,30.285,30.4865,30.205,30.4865,7958042000,0
USDRUB_TOM,D,2013-02-22,000000,30.2995,30.462,30.2995,30.4225,4225190000,0
USDRUB_TOM,D,2013-02-25,000000,30.369,30.5415,30.2275,30.507,3743290000,0
USDRUB_TOM,D,2013-02-26,000000,30.5695,30.69,30.487,30.6345,5128681000,0
USDRUB_TOM,D,2013-02-27,000000,30.6015,30.6555,30.52,30.5325,3888594000,0
USDRUB_TOM,D,2013-02-28,000000,30.4915,30.624,30.479,30.561,3378648000,0
USDRUB_TOM,D,2013-03-01,000000,30.551,30.77,30.551,30.699,4142212000,0
USDRUB_TOM,D,2013-03-04,000000,30.6015,30.8175,30.6015,30.734,3399635000,0
USDRUB_TOM,D,2013-03-05,000000,30.716,30.7365,30.616,30.616,4263906000,0
USDRUB_TOM,D,2013-03-06,000000,30.6695,30.755,30.58,30.721,3714159000,0
USDRUB_TOM,D,2013-03-07,000000,30.6225,30.8,30.6225,30.6975,3490748000,0
USDRUB_TOM,D,2013-03-11,000000,30.672,30.8065,30.672,30.7175,3278212000,0
USDRUB_TOM,D,2013-03-12,000000,30.7925,30.7925,30.633,30.701,3673859000,0
USDRUB_TOM,D,2013-03-13,000000,30.8005,30.823,30.6765,30.794,4334733000,0
USDRUB_TOM,D,2013-03-14,000000,30.6995,30.817,30.6995,30.72,5021421000,0
USDRUB_TOM,D,2013-03-15,000000,30.79,30.79,30.6075,30.657,3521454000,0
USDRUB_TOM,D,2013-03-18,000000,30.7995,30.9185,30.765,30.835,4747479000,0
USDRUB_TOM,D,2013-03-19,000000,30.819,31.089,30.804,30.9855,4083926000,0
USDRUB_TOM,D,2013-03-20,000000,30.82,31,30.81,30.85,4830479000,0
USDRUB_TOM,D,2013-03-21,000000,30.875,30.97,30.8495,30.9345,4123380000,0
USDRUB_TOM,D,2013-03-22,000000,30.9995,30.9995,30.8105,30.837,3935564000,0
USDRUB_TOM,D,2013-03-25,000000,30.802,30.9525,30.705,30.924,4318833000,0
USDRUB_TOM,D,2013-03-26,000000,30.99,30.99,30.828,30.852,3553975000,0
USDRUB_TOM,D,2013-03-27,000000,30.8595,31.079,30.846,31.04,5622875000,0
USDRUB_TOM,D,2013-03-28,000000,31.0085,31.112,30.975,31.0965,4920113000,0
USDRUB_TOM,D,2013-03-29,000000,31.102,31.123,31,31.06,2269951000,0
USDRUB_TOM,D,2013-04-01,000000,30.99,31.162,30.99,31.0845,2363659000,0
USDRUB_TOM,D,2013-04-02,000000,31.088,31.33,31.076,31.3205,5767704000,0
USDRUB_TOM,D,2013-04-03,000000,31.301,31.65,31.301,31.644,6845038000,0
USDRUB_TOM,D,2013-04-04,000000,31.44,31.7655,31.44,31.585,7137318000,0
USDRUB_TOM,D,2013-04-05,000000,31.655,31.7055,31.52,31.52,5121556000,0
USDRUB_TOM,D,2013-04-08,000000,31.535,31.671,31.203,31.2195,6795226000,0
USDRUB_TOM,D,2013-04-09,000000,31.183,31.2765,30.99,31.0205,4488319000,0
USDRUB_TOM,D,2013-04-10,000000,31.0205,31.089,30.807,30.884,5451568000,0
USDRUB_TOM,D,2013-04-11,000000,30.5225,30.962,30.5225,30.884,4680333000,0
USDRUB_TOM,D,2013-04-12,000000,30.898,31.1235,30.895,31.085,4660419000,0
USDRUB_TOM,D,2013-04-15,000000,31.1495,31.47,31.1495,31.45,6669045000,0
USDRUB_TOM,D,2013-04-16,000000,31.4575,31.5,31.2245,31.263,6012824000,0
USDRUB_TOM,D,2013-04-17,000000,31.259,31.896,31.177,31.886,8361647000,0
USDRUB_TOM,D,2013-04-18,000000,31.523,31.8425,31.521,31.55,6632859000,0
USDRUB_TOM,D,2013-04-19,000000,31.6905,31.73,31.3515,31.6635,5214896000,0
USDRUB_TOM,D,2013-04-22,000000,31.604,31.6955,31.515,31.553,5296369000,0
USDRUB_TOM,D,2013-04-23,000000,31.667,31.802,31.596,31.6235,5101701000,0
USDRUB_TOM,D,2013-04-24,000000,31.7005,31.7005,31.423,31.46,5919898000,0
USDRUB_TOM,D,2013-04-25,000000,31.02,31.3895,31.02,31.173,8113770000,0
USDRUB_TOM,D,2013-04-26,000000,31.1005,31.35,31.1005,31.254,4688813000,0
USDRUB_TOM,D,2013-04-29,000000,31.2895,31.3145,30.894,30.927,5152822000,0
USDRUB_TOM,D,2013-04-30,000000,30.96,31.143,30.9225,31.121,3428771000,0
USDRUB_TOM,D,2013-05-02,000000,31.29,31.3925,31.1505,31.173,743231000,0
USDRUB_TOM,D,2013-05-03,000000,31.166,31.205,30.9695,31.053,605508000,0
USDRUB_TOM,D,2013-05-06,000000,31.033,31.13,31.01,31.04,2136974000,0
USDRUB_TOM,D,2013-05-07,000000,31.0485,31.101,30.967,31.0565,3082323000,0
USDRUB_TOM,D,2013-05-08,000000,31.08,31.188,31.056,31.118,2311910000,0
USDRUB_TOM,D,2013-05-10,000000,31.2185,31.5,31.188,31.36,493336000,0
USDRUB_TOM,D,2013-05-13,000000,31.371,31.467,31.285,31.3475,4434881000,0
USDRUB_TOM,D,2013-05-14,000000,31.3045,31.388,31.2135,31.356,4232934000,0
USDRUB_TOM,D,2013-05-15,000000,31.3945,31.53,31.3945,31.45,4397128000,0
USDRUB_TOM,D,2013-05-16,000000,31.4515,31.4775,31.265,31.3615,3708973000,0
USDRUB_TOM,D,2013-05-17,000000,31.4605,31.465,31.333,31.421,3889879000,0
